dataset,split,unit,contract,threshold,alpha,beta_fp,confidence,risk_delta,fp_delta,family_size,threshold_grid_size,bound_method,n_bound_mode,contract_record,unit_count,image_count,n_gt,misses,tp,fp,object_risk,precision,fp_img,z_mean,z_upper,z_upper_hoeffding,fp_upper,fp_upper_hoeffding,n_bound,risk_feasible,utility_feasible,bad_units,bad_unit_cp
uavdt,trainval_imagehash90,image,support_soft_b,0.70625,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,calibration_observed,"{'name': 'support_soft_b', 'resolution': None, 'nms_iou': 0.4, 'max_det': 300, 'score_floor': 0.0, 'support_iou': 0.5, 'dual_bonus': 0.06, 'single_penalty_640': 0.7, 'single_penalty_960': 0.85, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",1392,1392,38755,6647,32108,1470,0.171513353115727,0.9562213353981773,1.0560344827586208,0.3205459770114938,4.680986732795596,12.335763717774926,7.231803432882039,20.04694416250751,259.0,False,True,234,0.1979219049078182
uavdt,trainval_imagehash90,image,support_soft_b,0.7125,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,calibration_observed,"{'name': 'support_soft_b', 'resolution': None, 'nms_iou': 0.4, 'max_det': 300, 'score_floor': 0.0, 'support_iou': 0.5, 'dual_bonus': 0.06, 'single_penalty_640': 0.7, 'single_penalty_960': 0.85, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",1392,1392,38755,6791,31964,1407,0.17522900270932784,0.9578376434628869,1.0107758620689655,0.42399425287356274,4.8233723773517765,12.439211993636995,7.178487429075702,20.001685541817857,259.0,False,True,235,0.198685025522366
uavdt,trainval_imagehash90,image,support_soft_b,0.71875,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,calibration_observed,"{'name': 'support_soft_b', 'resolution': None, 'nms_iou': 0.4, 'max_det': 300, 'score_floor': 0.0, 'support_iou': 0.5, 'dual_bonus': 0.06, 'single_penalty_640': 0.7, 'single_penalty_960': 0.85, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",1392,1392,38755,6920,31835,1350,0.1785576054702619,0.9593189694138918,0.9698275862068966,0.5166666666666662,4.95027717759074,12.531884407430098,7.131034241863142,19.96073726595579,259.0,False,True,236,0.19944796282332844
uavdt,trainval_imagehash90,image,support_soft_b,0.7250000000000001,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,calibration_observed,"{'name': 'support_soft_b', 'resolution': None, 'nms_iou': 0.4, 'max_det': 300, 'score_floor': 0.0, 'support_iou': 0.5, 'dual_bonus': 0.06, 'single_penalty_640': 0.7, 'single_penalty_960': 0.85, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",1392,1392,38755,7072,31683,1294,0.182479680041285,0.9607605300664099,0.9295977011494253,0.6258620689655168,5.095454992015964,12.64107980972895,7.0856217996358675,19.920507380898318,259.0,False,True,240,0.20249789719810476
uavdt,trainval_imagehash90,image,support_soft_b,0.7312500000000001,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,calibration_observed,"{'name': 'support_soft_b', 'resolution': None, 'nms_iou': 0.4, 'max_det': 300, 'score_floor': 0.0, 'support_iou': 0.5, 'dual_bonus': 0.06, 'single_penalty_640': 0.7, 'single_penalty_960': 0.85, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",1392,1392,38755,7226,31529,1239,0.18645336085666367,0.962188720703125,0.8900862068965517,0.7364942528735627,5.25090179581241,12.751711993636995,7.03897311319765,19.880995886645444,259.0,False,True,243,0.20478346744130174
uavdt,trainval_imagehash90,image,support_soft_b,0.7375,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,calibration_observed,"{'name': 'support_soft_b', 'resolution': None, 'nms_iou': 0.4, 'max_det': 300, 'score_floor': 0.0, 'support_iou': 0.5, 'dual_bonus': 0.06, 'single_penalty_640': 0.7, 'single_penalty_960': 0.85, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",1392,1392,38755,7433,31322,1178,0.19179460714746485,0.9637538461538462,0.8462643678160919,0.8852011494252869,5.4475281582305115,12.90041889018872,6.98696699570566,19.837174047564986,259.0,False,True,246,0.20706745186031442
uavdt,trainval_imagehash90,image,support_soft_b,0.74375,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,calibration_observed,"{'name': 'support_soft_b', 'resolution': None, 'nms_iou': 0.4, 'max_det': 300, 'score_floor': 0.0, 'support_iou': 0.5, 'dual_bonus': 0.06, 'single_penalty_640': 0.7, 'single_penalty_960': 0.85, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",1392,1392,38755,7659,31096,1116,0.19762611275964392,0.9653545262635043,0.8017241379310345,1.0475574712643674,5.668205795215555,13.0627752120278,6.935118088755557,19.792633817679928,259.0,False,True,252,0.21163075329139924
uavdt,trainval_imagehash90,image,support_soft_b,0.75,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,calibration_observed,"{'name': 'support_soft_b', 'resolution': None, 'nms_iou': 0.4, 'max_det': 300, 'score_floor': 0.0, 'support_iou': 0.5, 'dual_bonus': 0.06, 'single_penalty_640': 0.7, 'single_penalty_960': 0.85, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",1392,1392,38755,7898,30857,1042,0.20379305896013417,0.967334399197467,0.7485632183908046,1.2192528735632175,5.907272187200657,13.23447061432665,6.874866681845462,19.739472898139695,259.0,False,True,256,0.2146695663203552
uavdt,trainval_imagehash90,image,support_soft_b,0.7562500000000001,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,calibration_observed,"{'name': 'support_soft_b', 'resolution': None, 'nms_iou': 0.4, 'max_det': 300, 'score_floor': 0.0, 'support_iou': 0.5, 'dual_bonus': 0.06, 'single_penalty_640': 0.7, 'single_penalty_960': 0.85, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",1392,1392,38755,8149,30606,964,0.21026964262675785,0.9694646816598036,0.6925287356321839,1.3995689655172405,6.150102711959063,13.414786706280672,6.809907679930222,19.683438415381076,259.0,False,True,264,0.22073928033200196
uavdt,trainval_imagehash90,image,support_soft_b,0.7625000000000001,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,calibration_observed,"{'name': 'support_soft_b', 'resolution': None, 'nms_iou': 0.4, 'max_det': 300, 'score_floor': 0.0, 'support_iou': 0.5, 'dual_bonus': 0.06, 'single_penalty_640': 0.7, 'single_penalty_960': 0.85, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",1392,1392,38755,8436,30319,897,0.2176751386917817,0.9712647360328037,0.6443965517241379,1.6057471264367809,6.428307989923255,13.620964867200213,6.756144664887051,19.63530623147303,259.0,False,True,271,0.22604186418548386
uavdt,trainval_imagehash90,image,support_soft_b,0.76875,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,calibration_observed,"{'name': 'support_soft_b', 'resolution': None, 'nms_iou': 0.4, 'max_det': 300, 'score_floor': 0.0, 'support_iou': 0.5, 'dual_bonus': 0.06, 'single_penalty_640': 0.7, 'single_penalty_960': 0.85, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",1392,1392,38755,8724,30031,828,0.22510643787898335,0.9731682815386111,0.5948275862068966,1.8126436781609194,6.70001737184535,13.827861418924352,6.700291198358004,19.58573726595579,259.0,False,True,279,0.23209265050630523
uavdt,trainval_imagehash90,image,support_soft_b,0.775,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,calibration_observed,"{'name': 'support_soft_b', 'resolution': None, 'nms_iou': 0.4, 'max_det': 300, 'score_floor': 0.0, 'support_iou': 0.5, 'dual_bonus': 0.06, 'single_penalty_640': 0.7, 'single_penalty_960': 0.85, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",1392,1392,38755,9030,29725,762,0.2330021932653851,0.97500574015154,0.5474137931034483,2.0324712643678158,6.9787518543850995,14.047689005131248,6.64715038103385,19.53832347285234,259.0,False,True,283,0.23511441561284002
uavdt,trainval_imagehash90,image,support_soft_b,0.78125,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,calibration_observed,"{'name': 'support_soft_b', 'resolution': None, 'nms_iou': 0.4, 'max_det': 300, 'score_floor': 0.0, 'support_iou': 0.5, 'dual_bonus': 0.06, 'single_penalty_640': 0.7, 'single_penalty_960': 0.85, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",1392,1392,38755,9413,29342,690,0.2428847890594762,0.9770245071923281,0.4956896551724138,2.3076149425287356,7.329695647937438,14.322832683292168,6.5885897890477825,19.486599334921305,259.0,False,True,291,0.24115087925101428
uavdt,trainval_imagehash90,image,support_soft_b,0.7875000000000001,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,calibration_observed,"{'name': 'support_soft_b', 'resolution': None, 'nms_iou': 0.4, 'max_det': 300, 'score_floor': 0.0, 'support_iou': 0.5, 'dual_bonus': 0.06, 'single_penalty_640': 0.7, 'single_penalty_960': 0.85, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",1392,1392,38755,9813,28942,616,0.2532060379305896,0.9791596183774274,0.4425287356321839,2.5949712643678158,7.688313493265676,14.610189005131248,6.528924613041791,19.433438415381076,259.0,False,True,304,0.25094066326945064
uavdt,trainval_imagehash90,image,support_soft_b,0.7937500000000001,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,calibration_observed,"{'name': 'support_soft_b', 'resolution': None, 'nms_iou': 0.4, 'max_det': 300, 'score_floor': 0.0, 'support_iou': 0.5, 'dual_bonus': 0.06, 'single_penalty_640': 0.7, 'single_penalty_960': 0.85, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",1392,1392,38755,10259,28496,562,0.264714230421881,0.9806593709133458,0.40373563218390807,2.915373563218391,8.078847786335004,14.930591303981824,6.485361241992586,19.3946453119328,259.0,False,True,315,0.25920621623998963
uavdt,trainval_imagehash90,image,support_soft_b,0.8,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,calibration_observed,"{'name': 'support_soft_b', 'resolution': None, 'nms_iou': 0.4, 'max_det': 300, 'score_floor': 0.0, 'support_iou': 0.5, 'dual_bonus': 0.06, 'single_penalty_640': 0.7, 'single_penalty_960': 0.85, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",1392,1392,38755,10762,27993,510,0.27769320087730615,0.9821071466161456,0.36637931034482757,3.2767241379310343,8.51259455878376,15.291941878694466,6.442729715628088,19.35728899009372,259.0,False,True,327,0.2682050180878152
uavdt,trainval_imagehash90,image,support_soft_b,0.80625,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,calibration_observed,"{'name': 'support_soft_b', 'resolution': None, 'nms_iou': 0.4, 'max_det': 300, 'score_floor': 0.0, 'support_iou': 0.5, 'dual_bonus': 0.06, 'single_penalty_640': 0.7, 'single_penalty_960': 0.85, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",1392,1392,38755,11367,27388,455,0.29330408979486516,0.9836583701468951,0.32686781609195403,3.7113505747126436,9.009920930574308,15.726568315476076,6.398312558053055,19.317777495840847,259.0,False,True,352,0.2868946774579197
uavdt,trainval_imagehash90,image,support_soft_b,0.8125,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,calibration_observed,"{'name': 'support_soft_b', 'resolution': None, 'nms_iou': 0.4, 'max_det': 300, 'score_floor': 0.0, 'support_iou': 0.5, 'dual_bonus': 0.06, 'single_penalty_640': 0.7, 'single_penalty_960': 0.85, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",1392,1392,38755,12122,26633,403,0.3127854470390917,0.9850939488089954,0.28951149425287354,4.253735632183908,9.62016283430637,16.26895337294734,6.351020521949067,19.280421174001766,259.0,False,True,414,0.3329373935782602
uavdt,trainval_imagehash90,image,support_soft_b,0.8187500000000001,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,calibration_observed,"{'name': 'support_soft_b', 'resolution': None, 'nms_iou': 0.4, 'max_det': 300, 'score_floor': 0.0, 'support_iou': 0.5, 'dual_bonus': 0.06, 'single_penalty_640': 0.7, 'single_penalty_960': 0.85, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",1392,1392,38755,13064,25691,355,0.3370919881305638,0.9863702679874069,0.2550287356321839,4.930459770114943,10.353282479422608,16.945677510878376,6.310521011205015,19.245938415381076,259.0,False,True,508,0.40201313929736426
uavdt,trainval_imagehash90,image,support_soft_b,0.8250000000000001,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,calibration_observed,"{'name': 'support_soft_b', 'resolution': None, 'nms_iou': 0.4, 'max_det': 300, 'score_floor': 0.0, 'support_iou': 0.5, 'dual_bonus': 0.06, 'single_penalty_640': 0.7, 'single_penalty_960': 0.85, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",1392,1392,38755,14335,24420,303,0.3698877564185266,0.987744205800267,0.21767241379310345,5.8435344827586215,11.322835380691977,17.858752223522053,6.26518060729455,19.208582093541995,259.0,False,True,656,0.5092350677362741
uavdt,trainval_imagehash90,image,support_soft_b,0.83125,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,calibration_observed,"{'name': 'support_soft_b', 'resolution': None, 'nms_iou': 0.4, 'max_det': 300, 'score_floor': 0.0, 'support_iou': 0.5, 'dual_bonus': 0.06, 'single_penalty_640': 0.7, 'single_penalty_960': 0.85, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",1392,1392,38755,16034,22721,262,0.4137272609985808,0.9886002697646086,0.1882183908045977,7.064080459770116,12.591142119823786,19.07929820053355,6.228431014708346,19.17912807055349,259.0,False,True,862,0.6556025620434973
uavdt,trainval_imagehash90,image,support_soft_b,0.8375,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,calibration_observed,"{'name': 'support_soft_b', 'resolution': None, 'nms_iou': 0.4, 'max_det': 300, 'score_floor': 0.0, 'support_iou': 0.5, 'dual_bonus': 0.06, 'single_penalty_640': 0.7, 'single_penalty_960': 0.85, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",1392,1392,38755,18335,20420,217,0.4731002451296607,0.989484905751805,0.15589080459770116,8.717097701149426,14.27406477530107,20.73231544191286,6.187761992848539,19.146800484346592,259.0,False,True,1000,0.7516534132104324
uavdt,trainval_imagehash90,image,support_soft_b,0.84375,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,calibration_observed,"{'name': 'support_soft_b', 'resolution': None, 'nms_iou': 0.4, 'max_det': 300, 'score_floor': 0.0, 'support_iou': 0.5, 'dual_bonus': 0.06, 'single_penalty_640': 0.7, 'single_penalty_960': 0.85, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",1392,1392,38755,21449,17306,179,0.5534511675912785,0.9897626537031742,0.1285919540229885,10.954166666666667,16.54173825648816,22.9693844074301,6.1524199566865425,19.11950163377188,259.0,False,True,1049,0.7852963508546559
uavdt,trainval_imagehash90,image,support_soft_b,0.8500000000000001,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,calibration_observed,"{'name': 'support_soft_b', 'resolution': None, 'nms_iou': 0.4, 'max_det': 300, 'score_floor': 0.0, 'support_iou': 0.5, 'dual_bonus': 0.06, 'single_penalty_640': 0.7, 'single_penalty_960': 0.85, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",1392,1392,38755,25048,13707,141,0.6463166043091214,0.9898180242634316,0.10129310344827586,13.539655172413793,19.162340986108415,25.554872913177228,6.113144033879279,19.09220278319717,259.0,False,True,1063,0.7948569145255167
uavdt,trainval_imagehash90,image,support_soft_b,0.8562500000000001,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,calibration_observed,"{'name': 'support_soft_b', 'resolution': None, 'nms_iou': 0.4, 'max_det': 300, 'score_floor': 0.0, 'support_iou': 0.5, 'dual_bonus': 0.06, 'single_penalty_640': 0.7, 'single_penalty_960': 0.85, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",1392,1392,38755,28832,9923,111,0.7439556186298543,0.988937612118796,0.07974137931034483,16.2580459770115,21.934231646661644,28.27326371777493,6.082991172529942,19.070651059059237,259.0,False,True,1073,0.8016707954774459
uavdt,trainval_imagehash90,image,support_soft_b,0.8625,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,calibration_observed,"{'name': 'support_soft_b', 'resolution': None, 'nms_iou': 0.4, 'max_det': 300, 'score_floor': 0.0, 'support_iou': 0.5, 'dual_bonus': 0.06, 'single_penalty_640': 0.7, 'single_penalty_960': 0.85, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",1392,1392,38755,32012,6743,86,0.8260095471552058,0.9874066481183189,0.0617816091954023,18.542528735632185,24.27409292518985,30.557746476395618,6.060265954165379,19.052691288944295,259.0,False,True,1088,0.8118670216133816
uavdt,trainval_imagehash90,image,support_soft_b,0.86875,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,calibration_observed,"{'name': 'support_soft_b', 'resolution': None, 'nms_iou': 0.4, 'max_det': 300, 'score_floor': 0.0, 'support_iou': 0.5, 'dual_bonus': 0.06, 'single_penalty_640': 0.7, 'single_penalty_960': 0.85, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",1392,1392,38755,34104,4651,67,0.8799896787511289,0.9857990674014413,0.048132183908045974,20.045402298850576,25.822117133879136,32.06062003961401,6.041214159196587,19.039041863656937,259.0,False,True,1103,0.8220323411145601
uavdt,trainval_imagehash90,image,support_soft_b,0.875,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,calibration_observed,"{'name': 'support_soft_b', 'resolution': None, 'nms_iou': 0.4, 'max_det': 300, 'score_floor': 0.0, 'support_iou': 0.5, 'dual_bonus': 0.06, 'single_penalty_640': 0.7, 'single_penalty_960': 0.85, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",1392,1392,38755,35246,3509,54,0.9094568442781577,0.9848442323884367,0.03879310344827586,20.865804597701146,26.66445392486777,32.881022338464575,6.028903456780463,19.02970278319717,259.0,False,True,1117,0.8314905376203249
uavdt,trainval_imagehash90,image,support_soft_b,0.8812500000000001,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,calibration_observed,"{'name': 'support_soft_b', 'resolution': None, 'nms_iou': 0.4, 'max_det': 300, 'score_floor': 0.0, 'support_iou': 0.5, 'dual_bonus': 0.06, 'single_penalty_640': 0.7, 'single_penalty_960': 0.85, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",1392,1392,38755,35882,2873,49,0.925867629983228,0.9832306639288159,0.035201149425287355,21.322701149425285,27.125806851121787,33.33791889018872,6.0242440533923345,19.02611082917418,259.0,False,True,1132,0.8415908894413466
uavdt,trainval_imagehash90,image,support_soft_b,0.8875000000000001,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,calibration_observed,"{'name': 'support_soft_b', 'resolution': None, 'nms_iou': 0.4, 'max_det': 300, 'score_floor': 0.0, 'support_iou': 0.5, 'dual_bonus': 0.06, 'single_penalty_640': 0.7, 'single_penalty_960': 0.85, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",1392,1392,38755,36306,2449,36,0.9368081537866082,0.9855130784708249,0.02586206896551724,21.62729885057471,27.4321176064247,33.64251659133814,6.010194974783101,19.016771748714408,259.0,False,True,1152,0.8550002918929687
uavdt,trainval_imagehash90,image,support_soft_b,0.89375,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,calibration_observed,"{'name': 'support_soft_b', 'resolution': None, 'nms_iou': 0.4, 'max_det': 300, 'score_floor': 0.0, 'support_iou': 0.5, 'dual_bonus': 0.06, 'single_penalty_640': 0.7, 'single_penalty_960': 0.85, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",1392,1392,38755,36626,2129,32,0.9450651528834989,0.985192040721888,0.022988505747126436,21.857183908045975,27.65945119766886,33.87240164880941,6.006198741554306,19.013898185496018,259.0,False,True,1166,0.8643444899429786
uavdt,trainval_imagehash90,image,support_soft_b,0.9,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,calibration_observed,"{'name': 'support_soft_b', 'resolution': None, 'nms_iou': 0.4, 'max_det': 300, 'score_floor': 0.0, 'support_iou': 0.5, 'dual_bonus': 0.06, 'single_penalty_640': 0.7, 'single_penalty_960': 0.85, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",1392,1392,38755,36885,1870,26,0.9517481615275448,0.9862869198312236,0.01867816091954023,22.04324712643678,27.843255591871742,34.058464867200215,6.0000617923846145,19.00958784066843,259.0,False,True,1188,0.8789505506896166
uavdt,trainval_imagehash90,image,support_soft_b,0.90625,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,calibration_observed,"{'name': 'support_soft_b', 'resolution': None, 'nms_iou': 0.4, 'max_det': 300, 'score_floor': 0.0, 'support_iou': 0.5, 'dual_bonus': 0.06, 'single_penalty_640': 0.7, 'single_penalty_960': 0.85, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",1392,1392,38755,37121,1634,20,0.9578376983615018,0.9879081015719468,0.014367816091954023,22.212787356321837,28.008569843956057,34.22800509708527,5.993702276064421,19.005277495840847,259.0,False,True,1223,0.901962012754303
uavdt,trainval_imagehash90,image,support_soft_b,0.9125000000000001,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,calibration_observed,"{'name': 'support_soft_b', 'resolution': None, 'nms_iou': 0.4, 'max_det': 300, 'score_floor': 0.0, 'support_iou': 0.5, 'dual_bonus': 0.06, 'single_penalty_640': 0.7, 'single_penalty_960': 0.85, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",1392,1392,38755,37346,1409,16,0.963643400851503,0.9887719298245614,0.011494252873563218,22.37442528735632,28.163670432180602,34.38964302811975,5.988440165469969,19.002403932622457,259.0,False,True,1276,0.9361145892085321
uavdt,trainval_imagehash90,image,support_soft_b,0.9187500000000001,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,calibration_observed,"{'name': 'support_soft_b', 'resolution': None, 'nms_iou': 0.4, 'max_det': 300, 'score_floor': 0.0, 'support_iou': 0.5, 'dual_bonus': 0.06, 'single_penalty_640': 0.7, 'single_penalty_960': 0.85, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",1392,1392,38755,37669,1086,10,0.971977809314927,0.9908759124087592,0.007183908045977011,22.60646551724138,28.383445671695206,34.62168325800481,5.9812399093438975,18.99809358779487,259.0,False,True,1354,0.9834143405712852
uavdt,trainval_imagehash90,image,support_soft_b,0.925,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,calibration_observed,"{'name': 'support_soft_b', 'resolution': None, 'nms_iou': 0.4, 'max_det': 300, 'score_floor': 0.0, 'support_iou': 0.5, 'dual_bonus': 0.06, 'single_penalty_640': 0.7, 'single_penalty_960': 0.85, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",1392,1392,38755,38020,735,9,0.9810347051993291,0.9879032258064516,0.00646551724137931,22.85862068965517,28.620225584521698,34.8738384304186,5.979959618431859,18.997375196990273,259.0,False,True,1385,0.9987114037002075
uavdt,trainval_imagehash90,image,support_soft_b,0.93125,0.16,150.0,0.95,0.0025000000000000022,1.4285714285714299e-05,10,175,eb,calibration_observed,"{'name': 'support_soft_b', 'resolution': None, 'nms_iou': 0.4, 'max_det': 300, 'score_floor': 0.0, 'support_iou': 0.5, 'dual_bonus': 0.06, 'single_penalty_640': 0.7, 'single_penalty_960': 0.85, 'unsupported_floor': 0.0, 'seq_center': None, 'seq_bonus': 0.0, 'seq_penalty': 1.0, 'seq_unsupported_floor': 0.0}",1392,1392,38755,38260,495,8,0.9872274545219971,0.9840954274353877,0.005747126436781609,23.031034482758617,28.783809877128895,35.046252223522046,5.978646491393157,18.996656806185673,259.0,False,True,1392,1.0
